id,book_author_full_name
953,Корнийчук Галина Александровна
954,Авеярд Виктория
955,Бейль Мари-Анри
956,Гувер Колин
957,Прах Вячеслав
958,Сотников Владимир Михайлович
959,Ирвинг Джон
960,Алешковский Юз
961,Козляков Вячеслав Николаевич
962,Филлипс Чарльз
963,Плетнева Людмила Михайловна
964,Ильина Елена Яковлевна
965,Волкова
966,Уатт Эрин
967,Спивак Владимир Александрович
968,Лаптева Татьяна Евгеньевна
969,Швырев Александр Андреевич
970,Вайткене Любовь Дмитриевна
971,Ле Гуин Урсула
972,Анисимкова Маргарита Кузьминична
973,Гэлбрейт Роберт
974,Хаксли Олдос
975,Мартин Чарльз
976,Анисимов Алексей Павлович
977,Дэшнер Джеймс
978,Ильина Татьяна Валериановна
979,Филдинг Хелен
980,Морозов Юрий Андреевич
981,Анисимов Евгений Викторович
982,Свияш Александр Григорьевич
983,Шкатула Лариса Олеговна
984,Пришвин Михаил Михайлович
985,Ильин Евгений Павлович
986,Фромм Эрих
987,Коллинз Уильям Уилки
988,Блаво Рушель
989,Першанин Владимир Николаевич
990,Гордиенко Галина Анатольевна
991,Валентино Серена
992,Лажечников Иван Иванович
993,Соя Антон Владимирович
994,Агабекян Игорь Петрович
995,Ушинский Константин Дмитриевич
996,Горбачевич Кирилл Сергеевич
997,Кори Джеймс
998,Эссекс Карин
999,Белопольский Юрий Аркадьевич
1000,Сарамаго Жозе
1001,Проскурин Петр Лукич
1002,Молданов Тимофей Алексеевич
1003,Катишонок Елена Александровна
1004,Грановский Антон
1005,Басовская Наталия Ивановна
1006,Френч Тана
1007,Кардаш Олег Викторович
1008,Трейси Брайан
1009,Серикова Галина Алексеевна
1010,Машкова Диана Владимировна
